Date,News_Titles,News_Volume
2022-08-17 00:00:00,"[""〈台股盤後〉台積電擺尾 上漲44.88點、連5日收漲"", ""台積電3奈米如期量產，買台積電不如買受惠股，強茂缺料緩解、Tesla擴大下單，新投信低接進場"", ""台股站上季線 台積電大聯盟 發動雙軋行情"", ""台積電今年第五度發債 總金額156億元"", ""美參議員馬基訪團曾會見談供應鏈 台積電：交流在美投資""]",5
2022-08-18 00:00:00,"[""〈台股盤後〉台積電擺尾 上漲44.88點、連5日收漲"", ""台積電3奈米如期量產，買台積電不如買受惠股，強茂缺料緩解、Tesla擴大下單，新投信低接進場""]",2
2022-08-19 00:00:00,"[""傳評估在美建第二座新廠 台積電：不回應市場傳聞"", ""〈台股盤中〉台積電翻紅、高價股回神 周線拚連七紅""]",2
2022-08-22 00:00:00,[],0
2022-08-23 00:00:00,"[""SEMI攜手台積電慈善基金會 推動高職技術人才就業""]",1
2022-08-24 00:00:00,"[""外資提款集中權值股 連七賣台積電逾3.7萬張"", ""索尼半導體社長：台積電是日本九州復活的契機"", ""SEMI攜手台積電慈善基金會 推動高職技術人才就業""]",3
2022-08-25 00:00:00,"[""外資提款集中權值股 連七賣台積電逾3.7萬張"", ""索尼半導體社長：台積電是日本九州復活的契機""]",2
2022-08-26 00:00:00,"[""遭點名生產製程耗能 台積電：用1度電能減省4度"", ""台積電將量產3奈米 市占率仍可望領先三星""]",2
2022-08-29 00:00:00,"[""台積電跳水跌破500元 市值失守13兆元大關"", ""台股早盤崩跌逾400點摜破萬五 台積電失守500元""]",2
2022-08-30 00:00:00,"[""台積電甩尾下壓 台股漲27點收14953點 萬五曇花一現"", ""台積電跳水跌破500元 市值失守13兆元大關"", ""台股早盤崩跌逾400點摜破萬五 台積電失守500元""]",3
2022-08-31 00:00:00,"[""亞利桑那州長訪台傳會面 台積電：針對在美投資交流"", ""〈台積電ESG〉啟動原物料包材減量行動 減碳1.2萬噸"", ""台積電回神領軍 台股漲141點收15095點攻克季線 月線連二紅"", ""美國亞利桑納州長訪台 將與台積電高層會面"", ""〈台股盤中〉權王台積電撐盤力拚叩關萬五 成交量續低迷"", ""美股連3黑，指數受壓抑，看大買小，台積電、蘋果救台股，受惠族群出列"", ""〈台股盤前要聞〉台積電3奈米將量產、iPhone 14 Pro超廣角規格升級 今日必看財經新聞"", ""台積電甩尾下壓 台股漲27點收14953點 萬五曇花一現""]",8
2022-09-01 00:00:00,"[""外資大舉提款台積電及金融股 逆勢加碼面板雙虎"", ""〈美禁高階晶片輸中〉輝達、超微為大客戶 台積電及載板三雄同受波及"", ""亞利桑那州長訪台傳會面 台積電：針對在美投資交流"", ""〈台積電ESG〉啟動原物料包材減量行動 減碳1.2萬噸"", ""台積電回神領軍 台股漲141點收15095點攻克季線 月線連二紅"", ""美國亞利桑納州長訪台 將與台積電高層會面"", ""〈台股盤中〉權王台積電撐盤力拚叩關萬五 成交量續低迷"", ""美股連3黑，指數受壓抑，看大買小，台積電、蘋果救台股，受惠族群出列"", ""〈台股盤前要聞〉台積電3奈米將量產、iPhone 14 Pro超廣角規格升級 今日必看財經新聞""]",9
2022-09-02 00:00:00,"[""外資提款台股146億元 台積電、金融股成標的"", ""〈台股盤後〉台積電、航運股走疲 下跌128點跌破14700點"", ""外資大舉提款台積電及金融股 逆勢加碼面板雙虎"", ""〈美禁高階晶片輸中〉輝達、超微為大客戶 台積電及載板三雄同受波及""]",4
2022-09-05 00:00:00,"[""擴大投資 台積電日本設計中心增設大阪新據點"", ""台積電技術論壇，檢測、設備大爆發""]",2
2022-09-06 00:00:00,"[""傳台積電將關閉4台EUV 外資：預先規劃的設備升級"", ""寶山二期擴建順利 台積電2奈米廠開始整地"", ""台積電帶頭衝 台股反彈早盤一度漲逾百點"", ""擴大投資 台積電日本設計中心增設大阪新據點"", ""台積電技術論壇，檢測、設備大爆發""]",5
2022-09-07 00:00:00,"[""蔡明彰觀點：台積電4大客戶先進製程砍單 iPhone新機成護身符"", ""籌碼大師的操盤日誌 － 台積電領跌，誤會一場? OTC季線即將翻揚"", ""台積電與航運股及台幣走勢 9/23秋分節氣將影響股市多空"", ""先進製程頻傳遭砍單 台積電重申「前景展望不變」"", ""台幣續貶助長假利空，壓台積電、晶睿、玉晶光、美律、智原、晶呈科抗跌！"", ""台積電子公司JASM：建廠進度順利 明春迎百名應屆畢業生"", ""蘋果新機發表在即 外資看二因素對台積電有關鍵影響"", ""〈台股盤中〉老謝憂新金融風暴將至 台積電摜殺台股重挫逾260點"", ""〈台股盤前要聞〉台積電傳關閉部分EUV、防疫雙險理賠破800億 今日必看財經新聞"", ""傳台積電將關閉4台EUV 外資：預先規劃的設備升級"", ""寶山二期擴建順利 台積電2奈米廠開始整地""]",11
2022-09-08 00:00:00,"[""外資賣超台積電34.59億元 敲進航空雙雄逾2萬張"", ""劉德音：台積電要買很多綠電 盼政府多推動綠能"", ""經濟效益龐大 台積電熊本廠估十年貢獻超過4兆日元"", ""蘋果新機拉貨 台積電8月營收衝上2181億元 月增16.8%再飆新高"", ""台積電Q3可望超越三星 首躍居全球半導體龍頭"", ""【Wen姐筆記】賣壓已宣洩？待台幣匯率與台積電為節後變盤做球"", ""蔡明彰觀點：台積電4大客戶先進製程砍單 iPhone新機成護身符"", ""籌碼大師的操盤日誌 － 台積電領跌，誤會一場? OTC季線即將翻揚"", ""台積電與航運股及台幣走勢 9/23秋分節氣將影響股市多空"", ""先進製程頻傳遭砍單 台積電重申「前景展望不變」"", ""台幣續貶助長假利空，壓台積電、晶睿、玉晶光、美律、智原、晶呈科抗跌！"", ""台積電子公司JASM：建廠進度順利 明春迎百名應屆畢業生"", ""蘋果新機發表在即 外資看二因素對台積電有關鍵影響"", ""〈台股盤中〉老謝憂新金融風暴將至 台積電摜殺台股重挫逾260點""]",14
2022-12-08 00:00:00,"[""【產業研究報告】賺台積電不如賺台積電概念股-上品"", ""龔明鑫以董事身分出席台積電美國廠典禮 重申去台化議題不存在"", ""台積電美設廠2023年這幾檔設備股有機會再創新高"", ""【新台股龍捲風】美NBI生技指數大底完成，生技+台積電大聯盟雙箭頭成形""]",4
2022-12-09 00:00:00,"[""昨天你有在472買台積電嗎?"", ""美股盤前：台積電營收創高!微軟收購動視暴雪最快今日將遭美國FTC起訴!"", ""【新台股龍捲風】 周線下跌265點周KD持續黃金交叉，生技+台積電大聯盟雙箭頭成形"", ""台積電11月營收飆上2227億元 月增6%創單月新高"", ""傳考慮日本再建新廠 台積電：目前無具體計畫"", ""【產業研究報告】賺台積電不如賺台積電概念股-上品""]",6
2022-12-12 00:00:00,"[""日執政黨大咖與台積電高層會談 討論推進台日半導體合作"", ""台積電除息、超級央行周、航運法說 本周大事預告""]",2
2022-12-13 00:00:00,"[""台積電加碼美國設廠的最大受惠股~漢唐、帆宣"", ""日執政黨大咖與台積電高層會談 討論推進台日半導體合作""]",2
2022-12-14 00:00:00,"[""台積電12/15除息 大盤指數估約蒸發23.2點"", ""不畏疫情干擾 台積電慈善基金會善用科技做公益"", ""台積電回神、高價股吸金 台股大漲216點收14739點 站回月線"", ""台積電加碼美國設廠的最大受惠股~漢唐、帆宣""]",4
2022-12-15 00:00:00,"[""看好台積電前景 魏哲家連兩月加碼自家股票400張"", ""東部海域規模6.2地震 台積電、聯電未受影響"", ""台積電回穩、傳產挺身而出 台股小跌5點收14734點 月線失而復得"", ""台積電翻紅 第十度除息當日填息完封"", ""〈台股盤中〉美股下挫台積電貼息 早盤小跌靠鋼鐵航運拚14700點保衛戰"", ""Fed放鷹美股倒地 台積電早盤面臨貼息窘境"", ""台積電12/15除息 大盤指數估約蒸發23.2點"", ""不畏疫情干擾 台積電慈善基金會善用科技做公益"", ""台積電回神、高價股吸金 台股大漲216點收14739點 站回月線""]",9
2022-12-16 00:00:00,"[""大盤跳空跌破盤整區，後市如何看?台積電再來如何操作?"", ""日經：索尼擬建手機感測器新廠 向台積電熊本新廠採購晶片"", ""看好台積電前景 魏哲家連兩月加碼自家股票400張"", ""東部海域規模6.2地震 台積電、聯電未受影響"", ""台積電回穩、傳產挺身而出 台股小跌5點收14734點 月線失而復得"", ""台積電翻紅 第十度除息當日填息完封"", ""〈台股盤中〉美股下挫台積電貼息 早盤小跌靠鋼鐵航運拚14700點保衛戰"", ""Fed放鷹美股倒地 台積電早盤面臨貼息窘境""]",8
2022-12-19 00:00:00,[],0
2022-12-20 00:00:00,[],0
2022-12-21 00:00:00,"[""傳南京廠暫緩擴產 台積電：擴產計劃不變""]",1
2022-12-22 00:00:00,"[""台積電、聯發科聯袂大漲     外資加持科技股將又回春？"", ""兩張圖看懂航運業分類，概念股看這裡；電子成交比重僅38%貨櫃3雄成交值超越台積電！"", ""台積電一掃連日頹靡 市值重返12兆元"", ""傳南京廠暫緩擴產 台積電：擴產計劃不變""]",4
2022-12-23 00:00:00,"[""美股盤前：台積電將前往歐洲設廠?!核心PCE數據即將來臨、美股再震盪!"", ""再傳赴德國設廠 台積電：目前無具體計畫"", ""日經：台積電洽談在德國建首座歐洲晶片廠 明年初派團考察"", ""台積電、聯發科聯袂大漲     外資加持科技股將又回春？"", ""兩張圖看懂航運業分類，概念股看這裡；電子成交比重僅38%貨櫃3雄成交值超越台積電！"", ""台積電一掃連日頹靡 市值重返12兆元""]",6
2022-12-26 00:00:00,[],0
2022-12-27 00:00:00,"[""龍巖處分台積電股票835張 高達1.17億元利益落袋"", ""2023半導體的成長在車用22/28奈米    台積電大聯盟的機會來了"", ""台積電資深副總林錦坤 出任資訊安全長"", ""化學材料廠新應材拚ESG 獲台積電肯定"", ""台積電、航運股漲勢回吐 台股漲43點收14328點險守5日線"", ""台積電罕見舉辦先進製程量產典禮 業界解讀原因有二""]",6
2022-12-28 00:00:00,"[""外資翻臉賣超130億元 台積電遭砍逾1.5萬張"", ""台積電回補巴菲特缺口，大盤季線上揚有支撐機會"", ""日經：台積電設廠效應正在美國亞利桑那州浮現"", ""龍巖處分台積電股票835張 高達1.17億元利益落袋"", ""2023半導體的成長在車用22/28奈米    台積電大聯盟的機會來了"", ""台積電資深副總林錦坤 出任資訊安全長"", ""化學材料廠新應材拚ESG 獲台積電肯定"", ""台積電、航運股漲勢回吐 台股漲43點收14328點險守5日線"", ""台積電罕見舉辦先進製程量產典禮 業界解讀原因有二""]",9
2022-12-29 00:00:00,"[""外資賣超台積電、鴻海共2.53萬張 同步大舉調節金融股"", ""〈台積電3奈米量產〉劉德音：2奈米落腳竹科與中科 依計畫推展中"", ""〈台積電3奈米量產〉研發中心明年Q2竹科開幕 將進駐8000人"", ""【鉅亨研報】 台積電宣布3奈米正式量產 台股尾盤欲振乏力"", ""晶睿奪Q4爆紅股冠軍 台積電仍穩居全年榜首"", ""〈台積電3奈米量產〉劉德音：良率已與5奈米量產同期相當 需求非常強勁"", ""外資翻臉賣超130億元 台積電遭砍逾1.5萬張"", ""台積電回補巴菲特缺口，大盤季線上揚有支撐機會"", ""日經：台積電設廠效應正在美國亞利桑那州浮現""]",9
2022-12-30 00:00:00,"[""台積電85%主管內升 採雙軌學習培訓新主管"", ""〈台股2022封關〉台積電全年跌幅27% 市值蒸發4.3兆元"", ""台積電首創開放式教育平台「供應商永續學院」 使用人次達120萬"", ""台積電漲勢收斂 台股封關漲52點收14137點 全年跌掉4081點"", ""台積電狂飆10元 台股封關日歡呼漲逾160點"", ""〈台股盤前要聞〉台積電3奈米量產、保險業11月虧958億元 今日必看財經新聞"", ""外資賣超台積電、鴻海共2.53萬張 同步大舉調節金融股"", ""〈台積電3奈米量產〉劉德音：2奈米落腳竹科與中科 依計畫推展中"", ""〈台積電3奈米量產〉研發中心明年Q2竹科開幕 將進駐8000人"", ""【鉅亨研報】 台積電宣布3奈米正式量產 台股尾盤欲振乏力"", ""晶睿奪Q4爆紅股冠軍 台積電仍穩居全年榜首"", ""〈台積電3奈米量產〉劉德音：良率已與5奈米量產同期相當 需求非常強勁""]",12
2023-12-08 00:00:00,"[""台積電11月營收2060億元月減15% 前11月達1.98兆元"", ""傳產輪動僅剩政策重電股，攻萬八關鍵在下週 主角仍看台積電，封關前行情取決營收市場反應"", ""蘋果重返3兆 美國科技股能夠在漲+20% ? 邊緣AI商機NAND漲價受惠:群聯、威剛、台積電、聯發科、義隆電、華碩、祥碩"", ""【決勝關鍵】經濟衰退陰霾美股拉回，台積電穩盤留意中小股爆量""]",4
2023-12-11 00:00:00,"[""台積電除息大秀帶動指數再攻前高 ? 矽統買點到了 ?"", ""台積電熊本廠明年2月開幕 王美花：密切注意期程"", ""本週三大重點：台積電除息、美CPI、Fed利率將公告！台股又要大震盪？專家：用這個高勝率策略輕鬆賺""]",3
2023-12-12 00:00:00,"[""台積電除息大秀帶動指數再攻前高 ? 矽統買點到了 ?"", ""台積電熊本廠明年2月開幕 王美花：密切注意期程"", ""本週三大重點：台積電除息、美CPI、Fed利率將公告！台股又要大震盪？專家：用這個高勝率策略輕鬆賺""]",3
2023-12-13 00:00:00,"[""台股正式收過17463點，台積電 大戶節稅棄息 除息後有望表態，FED會議 創意 智原 弘塑 群聯 威剛 獲利出清""]",1
2023-12-14 00:00:00,"[""美台選舉行情正式啟動，台積電除息表態驗證，投資密碼在低基期  森崴能源  台亞  樺漢 新唐"", ""〈台股盤中〉鴿聲歡唱 大漲逾百點創22個月新高 台積電上演秒填息"", ""〈台股盤前〉台積電除息秀登場巧遇費半大漲 電子股仍扮主流"", ""台股正式收過17463點，台積電 大戶節稅棄息 除息後有望表態，FED會議 創意 智原 弘塑 群聯 威剛 獲利出清""]",4
2023-12-15 00:00:00,"[""台積電美國子公司WaferTech更名為TSMC Washington"", ""美台選舉行情正式啟動，台積電除息表態驗證，投資密碼在低基期  森崴能源  台亞  樺漢 新唐"", ""〈台股盤中〉鴿聲歡唱 大漲逾百點創22個月新高 台積電上演秒填息"", ""〈台股盤前〉台積電除息秀登場巧遇費半大漲 電子股仍扮主流""]",4
2023-12-18 00:00:00,"[""台積電邏輯 震盪要偏多，輪動格局節奏要放慢，金絲雀邏輯 航運鋼鐵漲 指標股 中鋼 中鴻 榮剛 精鋼 長榮"", ""博通市值達4662億美元 挑戰台積電半導體二哥寶座""]",2
2023-12-19 00:00:00,"[""台積電邏輯 大盤震盪要偏多 櫃買破月線 小散崩潰你買了沒?，航運鋼鐵指標看長榮 中鴻 新光鋼 榮剛 精剛"", ""劉德音明年股東會後退休 魏哲家將接任台積電下屆董事長"", ""台積電邏輯 震盪要偏多，輪動格局節奏要放慢，金絲雀邏輯 航運鋼鐵漲 指標股 中鋼 中鴻 榮剛 精鋼 長榮"", ""博通市值達4662億美元 挑戰台積電半導體二哥寶座""]",4
2023-12-20 00:00:00,"[""外資買超246 億元加碼台積電117億元 電子五哥獨棄和碩"", ""台積電邏輯 大盤震盪要偏多 櫃買破月線 小散崩潰你買了沒?，航運鋼鐵指標看長榮 中鴻 新光鋼 榮剛 精剛"", ""劉德音明年股東會後退休 魏哲家將接任台積電下屆董事長""]",3
2023-12-21 00:00:00,"[""台積電1月將挑戰688元? 2024年攻2萬的關鍵是什麼?! 當前鎖定低基期: 廣達、緯創、技嘉、欣興、環球晶、 朋程、台勝科"", ""外資買超246 億元加碼台積電117億元 電子五哥獨棄和碩""]",2
2023-12-22 00:00:00,"[""一月由台積電帶領台股衝關，下週是最後買點，震盪避開高基期事先講，AI伺服器欣興 緯穎 公開操作"", ""〈台股盤前〉美光大漲激勵、台積電ADR漲2.5% 助指數開高"", ""台積電1月將挑戰688元? 2024年攻2萬的關鍵是什麼?! 當前鎖定低基期: 廣達、緯創、技嘉、欣興、環球晶、 朋程、台勝科""]",3
2023-12-25 00:00:00,[],0
2023-12-26 00:00:00,"[""〈潘文淵獎〉英特爾1989年請台積電代工 曾繁城：一開始就知道是陰謀"", ""〈潘文淵獎〉蔡力行：聯發科3奈米給台積電做 要更換非常困難"", ""台幣強升 台股創高 CES展還有高潮，台積電 中美晶 環球晶 朋程 緯穎""]",3
2023-12-27 00:00:00,"[""台幣升破31大關，高潮還沒來事先講  一月萬八即將達陣，台積電 朋程 欣興 威剛 奇鋐"", ""〈台股盤前要聞〉聯發科3奈米全給台積電、外資加碼180億、年底拋匯強勁"", ""〈潘文淵獎〉英特爾1989年請台積電代工 曾繁城：一開始就知道是陰謀"", ""〈潘文淵獎〉蔡力行：聯發科3奈米給台積電做 要更換非常困難"", ""台幣強升 台股創高 CES展還有高潮，台積電 中美晶 環球晶 朋程 緯穎""]",5
2023-12-28 00:00:00,"[""台幣強升 權值股任務達成後中小型股衝一波，台積電  高潮還沒來，朋程 欣興 威剛 奇鋐 量縮整理在攻"", ""台積電拚2030年完成1奈米製程 單一封裝電晶體衝上1兆個"", ""台幣升破31大關，高潮還沒來事先講  一月萬八即將達陣，台積電 朋程 欣興 威剛 奇鋐"", ""〈台股盤前要聞〉聯發科3奈米全給台積電、外資加碼180億、年底拋匯強勁""]",4
2023-12-29 00:00:00,"[""〈2023封關〉大立光今年漲幅超車台積電 並持有光學股漲幅王14%股權"", ""美股墊高量未失控 台股亮麗封關1月還有高潮，持續看好:台積電、朋程 欣興、奇鋐、威剛爆量創高獲利了結"", ""〈台股2023封關〉外資最愛台積電 全年漲幅32%大舉回補3105億元居冠"", ""〈台股盤前要聞〉拚萬八封關、外資抱權值股過年、台積電2030年完成1奈米製程"", ""台幣強升 權值股任務達成後中小型股衝一波，台積電  高潮還沒來，朋程 欣興 威剛 奇鋐 量縮整理在攻"", ""台積電拚2030年完成1奈米製程 單一封裝電晶體衝上1兆個""]",6
2024-12-31 00:00:00,"[""〈2024封關〉比台積電更飆！上市櫃102檔全年翻倍漲 世紀勇奪第一飆股"", ""台積電供應鏈志聖買回庫藏股執行屆滿 實際買回803張"", ""〈2024封關〉台積電收1075元 全年飆漲82% 市值居全球第十大"", ""第一金投顧估台股明年高點26500 台積電目標價1360元"", ""〈台股開盤〉封關倒數2天台積電撐盤小漲 軍工、無人機股高飛"", ""如果不喜歡BBU、機器人、CPO震盪劇烈 那可以買台積電、鴻海、廣達嗎?"", ""〈台股盤前要聞〉封關倒數外資挺台積電、永豐金併京城銀、美西線運價強彈9%""]",7
2025-01-02 00:00:00,"[""愛德萬測試：2奈米只有一家生產 測試設備配合台積電出貨"", ""外資賣超275億元連3賣 台積電、鴻海皆遭減碼逾1萬張"", ""韓媒：台積電2奈米晶片太貴 蘋果將延至明年採用"", ""美媒：台積電階段性擴建美國廠招募更多當地員工 提高美籍員工比例""]",4
2025-01-03 00:00:00,"[""〈台股開盤〉台積電領漲彈升逾200點 權值股熄火漲幅收斂未站穩2萬3"", ""愛德萬測試：2奈米只有一家生產 測試設備配合台積電出貨"", ""外資賣超275億元連3賣 台積電、鴻海皆遭減碼逾1萬張"", ""韓媒：台積電2奈米晶片太貴 蘋果將延至明年採用"", ""美媒：台積電階段性擴建美國廠招募更多當地員工 提高美籍員工比例""]",5
2025-01-06 00:00:00,"[""外資放手買超520億元 狂掃台積電2.9萬張 並加碼這4檔金控股"", ""八字訣：機器人大跌今天進場撿便宜！要抱股過年？觀察六字箴言：技嘉、上銀、聯發科、達發、創意、台積電"", ""【新台股龍捲風】台積電仙人指路歷史高！ARM急拉新題材？"", ""〈台股盤後〉台積電新天價點燃元月行情 狂飆639點史上第4大漲點"", ""台積電挾法說行情衝1110元新天價 市值達28.8兆元"", ""〈台股開盤〉台積電飆1105元新天價 漲逾400點衝上23300點站回所有均線"", ""台積電1100大學長將解套？CES開幕聚焦：機器人、輝達概念股！"", ""廣達有尾牙行情 鴻海要換過去嗎? 台積電呢?""]",8
2025-01-07 00:00:00,"[""外資買超111億元連3買 台積電續創天價後土洋法人進行高檔調節"", ""八字訣幫你擋災，六字箴言本週見分曉！IC設計真主流：技嘉、上銀、聯發科、達發、創意、台積電"", ""〈台股盤後〉台積電漲幅回吐 千金股撐住半邊天 漲103點收23651點"", ""〈台股開盤〉外資強灌買氣 台積電1160元再創新高 大漲近400點"", ""〈台股盤前要聞〉台積電新天價點燃元月行情、台幣吐悶氣止貶、新光金員工安置協商完成"", ""外資放手買超520億元 狂掃台積電2.9萬張 並加碼這4檔金控股"", ""八字訣：機器人大跌今天進場撿便宜！要抱股過年？觀察六字箴言：技嘉、上銀、聯發科、達發、創意、台積電"", ""【新台股龍捲風】台積電仙人指路歷史高！ARM急拉新題材？""]",8
2025-01-08 00:00:00,"[""外資中止連三買 拿台積電開刀 2天逢高調節了1.7萬張"", ""2024年台股前5大持股人數均逾百萬 00878超車中鋼、台積電奪冠"", ""〈CES 2025〉群聯推PCIe Gen5 SSD控制晶片 採台積電6奈米 "", ""〈台股盤前要聞〉台積電續創1160元天價遭外資調節、黃仁勳欽點實體AI 3台廠"", ""外資買超111億元連3買 台積電續創天價後土洋法人進行高檔調節""]",5
2025-01-09 00:00:00,[],0
2025-01-10 00:00:00,"[""營收速報  - 台積電(2330)12月營收2,781.63億元年增率高達57.78％"", ""台積電去年Q4營收8685億元飛越財測高標 全年2.89兆元刷新高""]",2
2025-01-13 00:00:00,"[""外資揮刀狂砍555億元 大賣鴻海7.2萬張、台積電1萬張不手軟"", ""川普就職轉折日，融資斷頭劇本再上演：保瑞、台積電、聯發科、上銀、大銀微系統"", ""〈台股開盤〉台積電獨木難撐 一路走低重挫500點測半年線支撐"", ""股債雙殺！台積電、CPO先賣先贏？ 封關前教你掌握投資反轉契機！"", ""美股重挫 台積電也利空一直來 年前要見好就收嗎?"", ""『降息』無望、失望性賣壓出籠，台積電法說會前後噴出大漲！？"", ""〈台股盤前要聞〉元月行情轉頭空、台積電去年營收刷新高、蔡明興看台股波濤洶湧""]",7
2025-01-14 00:00:00,"[""融資斷頭買點，擁抱落難英雄：森崴能源、保瑞、台積電、聯發科、上銀、大銀微系統、全球傳動"", ""外資揮刀狂砍555億元 大賣鴻海7.2萬張、台積電1萬張不手軟"", ""川普就職轉折日，融資斷頭劇本再上演：保瑞、台積電、聯發科、上銀、大銀微系統"", ""〈台股開盤〉台積電獨木難撐 一路走低重挫500點測半年線支撐"", ""股債雙殺！台積電、CPO先賣先贏？ 封關前教你掌握投資反轉契機！"", ""美股重挫 台積電也利空一直來 年前要見好就收嗎?"", ""『降息』無望、失望性賣壓出籠，台積電法說會前後噴出大漲！？"", ""〈台股盤前要聞〉元月行情轉頭空、台積電去年營收刷新高、蔡明興看台股波濤洶湧""]",8
2025-01-15 00:00:00,"[""【量大強漲股整理】台積電明天法說會，供應鏈如何看待，行情如何解讀?"", ""封華為後門！彭博爆料：美國將要求台積電加強客戶審查"", ""上詮漲停結算見轉折？ CPI公佈台積電法說前，封關行情如何布局？"", ""〈台股開盤〉塑膠鋼鐵續強 「仁來瘋」失靈 台積電壓盤跌逾百點"", ""融資斷頭買點，擁抱落難英雄：森崴能源、保瑞、台積電、聯發科、上銀、大銀微系統、全球傳動""]",5
2025-01-16 00:00:00,"[""〈台積電法說〉今年營收年增25%、AI業績翻倍、資本支出飆新高 十大重點一文看懂"", ""台積電展望超預期 ADR盤前漲5% 激勵台指期夜盤飆漲近500點"", ""〈台積電法說〉美國廠定價較高 建造成本可望持續改善"", ""台積法說如何解讀？印證本週轉折向上！買落難英雄就能贏：台積電、雍智科技、采鈺、上銀、大銀微系統、全球傳動"", ""中止連6賣 外資回頭買超253億元 台積電法說前急砸142億元回補"", ""〈台積電法說〉AI需求免驚！ 魏哲家：客戶砍單CoWoS是謠言"", ""【量大強漲股整理】台股反彈大漲下，台積電法說會報佳音，選股重點有那些?"", ""〈台積電法說〉AI加速器需求強 近五年業績CAGR將達44-46%"", ""〈台積電法說〉今年資本支出380-420億美元 較去年大增再創高"", ""〈台積電法說〉估Q1美元營收季減5.5% 全年年增24-26%續創高"", ""〈台積電法說〉Q4 EPS 14.45元續創新高 去年純益破兆元、每股大賺45.25元"", ""〈台股開盤〉台積電法說登場 領權值股強漲500點直攻2萬3"", ""【量大強漲股整理】台積電明天法說會，供應鏈如何看待，行情如何解讀?"", ""封華為後門！彭博爆料：美國將要求台積電加強客戶審查"", ""上詮漲停結算見轉折？ CPI公佈台積電法說前，封關行情如何布局？"", ""〈台股開盤〉塑膠鋼鐵續強 「仁來瘋」失靈 台積電壓盤跌逾百點""]",16
2025-01-17 00:00:00,"[""力挺台積電到熊本設廠大功臣竟是「他」！郭智輝今頒授「經濟專業獎章」"", ""外資沒變心再砸148億元買超台積電 台指期貨空單口數連四減"", ""台積電法說會兩大亮點 外資按讚估今年大賺6股本"", ""〈台股盤後〉台積電神龍擺尾 漲122點站穩2萬3 周線收紅"", ""台積電法說亮點解析：不止CPO的聯亞、上詮，蛇年具翻倍潛力的還有「它」！"", ""〈台股開盤〉台積電法說漲聲稀落 漲近200點後翻黑跌破2萬3及季線"", ""鉅亨速報 - Factset 最新調查：台積電(2330-TW)EPS預估上修至59.66元，預估目標價為1394元"", ""〈台股盤前要聞〉台積電法說報佳音、股匯雙漲、緯創獲利創14年新高"", ""〈台積電法說〉今年營收年增25%、AI業績翻倍、資本支出飆新高 十大重點一文看懂"", ""台積電展望超預期 ADR盤前漲5% 激勵台指期夜盤飆漲近500點"", ""〈台積電法說〉美國廠定價較高 建造成本可望持續改善"", ""台積法說如何解讀？印證本週轉折向上！買落難英雄就能贏：台積電、雍智科技、采鈺、上銀、大銀微系統、全球傳動"", ""中止連6賣 外資回頭買超253億元 台積電法說前急砸142億元回補"", ""〈台積電法說〉AI需求免驚！ 魏哲家：客戶砍單CoWoS是謠言"", ""【量大強漲股整理】台股反彈大漲下，台積電法說會報佳音，選股重點有那些?"", ""〈台積電法說〉AI加速器需求強 近五年業績CAGR將達44-46%"", ""〈台積電法說〉今年資本支出380-420億美元 較去年大增再創高"", ""〈台積電法說〉估Q1美元營收季減5.5% 全年年增24-26%續創高"", ""〈台積電法說〉Q4 EPS 14.45元續創新高 去年純益破兆元、每股大賺45.25元"", ""〈台股開盤〉台積電法說登場 領權值股強漲500點直攻2萬3""]",20
2025-01-20 00:00:00,"[""〈台股盤前要聞〉封關前外資押注台積電、SCFI 4大航線運價下挫、家登今年營收挑戰百億""]",1
2025-01-21 00:00:00,"[""〈董監事酬勞揭露〉台積電董事均酬僅排第三 5家上市金融擠進前十"", ""台積電 鴻海 二月變盤的機會【合騏 第2】最後上車"", ""美國零售銷售優於預期內需持穩，台積電AI業績翻倍成長"", ""〈台股盤後〉封關前無心追價 台積電收平盤 小漲33點收23300點"", ""嘉南地區凌晨6.4地震 台積電：各廠區營運正常 影響待評估"", ""定期定額、盤中零股助小資股民圓投資夢 台積電2024勇奪四冠王"", ""〈台股盤前要聞〉封關前外資押注台積電、SCFI 4大航線運價下挫、家登今年營收挑戰百億""]",7
2025-01-22 00:00:00,"[""〈台股開盤〉龍年封關日台積電神龍擺尾 率權值股大漲300點"", ""〈董監事酬勞揭露〉台積電董事均酬僅排第三 5家上市金融擠進前十"", ""台積電 鴻海 二月變盤的機會【合騏 第2】最後上車"", ""美國零售銷售優於預期內需持穩，台積電AI業績翻倍成長"", ""〈台股盤後〉封關前無心追價 台積電收平盤 小漲33點收23300點"", ""嘉南地區凌晨6.4地震 台積電：各廠區營運正常 影響待評估"", ""定期定額、盤中零股助小資股民圓投資夢 台積電2024勇奪四冠王""]",7
